"Protocol","Flow Duration","Total Fwd Packet","Total Bwd packets","Total Length of Fwd Packet","Total Length of Bwd Packet","Fwd Packet Length Max","Fwd Packet Length Min","Fwd Packet Length Mean","Fwd Packet Length Std","Bwd Packet Length Max","Bwd Packet Length Min","Bwd Packet Length Mean","Bwd Packet Length Std","Flow Bytes/s","Flow Packets/s","Flow IAT Mean","Flow IAT Std","Flow IAT Max","Flow IAT Min","Fwd IAT Total","Fwd IAT Mean","Fwd IAT Std","Fwd IAT Max","Fwd IAT Min","Bwd IAT Total","Bwd IAT Mean","Bwd IAT Std","Bwd IAT Max","Bwd IAT Min","Fwd PSH Flags","Bwd PSH Flags","Fwd URG Flags","Bwd URG Flags","Fwd Header Length","Bwd Header Length","Fwd Packets/s","Bwd Packets/s","Packet Length Min","Packet Length Max","Packet Length Mean","Packet Length Std","Packet Length Variance","FIN Flag Count","SYN Flag Count","RST Flag Count","PSH Flag Count","ACK Flag Count","URG Flag Count","CWE Flag Count","ECE Flag Count","Down/Up Ratio","Average Packet Size","Fwd Segment Size Avg","Bwd Segment Size Avg","Fwd Bytes/Bulk Avg","Fwd Packet/Bulk Avg","Fwd Bulk Rate Avg","Bwd Bytes/Bulk Avg","Bwd Packet/Bulk Avg","Bwd Bulk Rate Avg","Subflow Fwd Packets","Subflow Fwd Bytes","Subflow Bwd Packets","Subflow Bwd Bytes","FWD Init Win Bytes","Bwd Init Win Bytes","Fwd Act Data Pkts","Fwd Seg Size Min","Active Mean","Active Std","Active Max","Active Min","Idle Mean","Idle Std","Idle Max","Idle Min","Label"
6.0,5.8303464E7,5.0,6.0,555.0,86.0,366.0,0.0,111.0,161.0527864,86.0,0.0,14.33333333,35.10935298,10.99420096,0.188668035,5830346.4,1.624922789E7,5.1798559E7,16.0,5.2599294E7,1.31498235E7,2.576878814E7,5.179888E7,255.0,5.8302891E7,1.16605782E7,2.256336105E7,5.1798559E7,104.0,1.0,0.0,0.0,0.0,100.0,120.0,0.085758198,0.102909837,0.0,366.0,53.91666667,111.9678999,12536.81061,1.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,1.0,58.81818182,111.0,14.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,7.0,1125.0,2001.0,3.0,20.0,0.0,0.0,0.0,0.0,1.29451E15,4.85441E14,1.45632E15,5703994.0,"Normal"
6.0,197999.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15159167,98999.5,139727.8355,197802.0,197.0,197999.0,98999.5,139727.8355,197802.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,15.15159167,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,913.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
6.0,795402.0,3.0,3.0,68.0,0.0,68.0,0.0,22.66666667,39.2598183,0.0,0.0,0.0,0.0,85.4913616,7.543355435,159080.4,248868.0012,568733.0,47.0,569890.0,284945.0,401336.8384,568733.0,1157.0,794292.0,397146.0,242852.9956,568869.0,225423.0,0.0,0.0,0.0,0.0,72.0,72.0,3.771677718,3.771677718,0.0,68.0,9.714285714,25.70158416,660.5714286,1.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,11.33333333,22.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,14600.0,913.0,1.0,20.0,0.0,0.0,0.0,0.0,1.45632E15,328626.2993,1.45632E15,1.45632E15,"Normal"
6.0,11044.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0938066,11044.0,0.0,11044.0,11044.0,11044.0,11044.0,0.0,11044.0,11044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,181.0938066,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1412.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
6.0,2.7833496E7,3.0,3.0,68.0,0.0,68.0,0.0,22.66666667,39.2598183,0.0,0.0,0.0,0.0,2.443099494,0.215567602,5566699.2,1.242526501E7,2.7793669E7,14.0,39498.0,19749.0,26940.76836,38799.0,699.0,2.7832811E7,1.39164055E7,1.962541425E7,2.7793669E7,39142.0,0.0,0.0,0.0,0.0,72.0,72.0,0.107783801,0.107783801,0.0,68.0,9.714285714,25.70158416,660.5714286,1.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,11.33333333,22.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,14600.0,913.0,1.0,20.0,0.0,0.0,0.0,0.0,1.09E15,7.28161E14,1.45632E15,2.779334E7,"Normal"
6.0,26763.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.73003774,26763.0,0.0,26763.0,26763.0,26763.0,26763.0,0.0,26763.0,26763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,74.73003774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1278.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
6.0,199204.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.03995904,199204.0,0.0,199204.0,199204.0,199204.0,199204.0,0.0,199204.0,199204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,10.03995904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,913.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
6.0,331353.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.035859039,331353.0,0.0,331353.0,331353.0,331353.0,331353.0,0.0,331353.0,331353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,6.035859039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,913.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
6.0,1.0718253E7,7.0,5.0,336.0,0.0,142.0,0.0,48.0,52.70357357,0.0,0.0,0.0,0.0,31.34839232,1.11958544,974386.6364,3230099.975,1.0713504E7,42.0,1.0718253E7,1786375.5,4373482.572,1.0713709E7,100.0,4312.0,1078.0,1817.349535,3803.0,131.0,0.0,0.0,0.0,0.0,152.0,112.0,0.653091507,0.466493933,0.0,142.0,25.84615385,44.82344281,2009.141026,1.0,2.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,28.0,48.0,0.0,0.0,0.0,0.0,0.0,4.0,680161.0,0.0,28.0,0.0,0.0,14600.0,980.0,4.0,20.0,0.0,0.0,0.0,0.0,1.31069E15,4.6053E14,1.45632E15,1.0713373E7,"Normal"
6.0,32474.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.58773172,32474.0,0.0,32474.0,32474.0,32474.0,32474.0,0.0,32474.0,32474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,61.58773172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,980.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
6.0,9.5280355E7,7.0,5.0,415.0,77.0,173.0,0.0,59.28571429,79.72392841,67.0,0.0,15.4,28.95341085,5.16370872,0.125944115,8661850.455,1.196120539E7,3.0075154E7,8.0,9.5279758E7,1.587995967E7,1.219039285E7,3.0076104E7,43.0,6.8283222E7,1.70708055E7,1.097790527E7,3.0075154E7,6196184.0,1.0,0.0,0.0,0.0,140.0,100.0,0.073467401,0.052476715,0.0,173.0,43.92307692,63.53406113,4036.576923,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,47.58333333,59.28571429,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,6.0,1825.0,2190.0,2.0,20.0,0.0,0.0,0.0,0.0,1.45632E15,3.241743384E7,1.45632E15,1.45632E15,"Normal"
6.0,1.19934287E8,1530.0,880.0,1176011.0,37764.0,1460.0,0.0,768.6346405,679.0605747,1460.0,0.0,42.91363636,227.2920206,10120.33365,20.09433716,49785.92237,84588.68024,1793663.0,4.0,1.19933906E8,78439.44147,95479.1874,1793663.0,13.0,1.19933838E8,136443.5017,89459.07846,1794805.0,9.0,0.0,0.0,0.0,0.0,30612.0,17612.0,12.75698583,7.337351328,0.0,1460.0,503.4321858,658.4774509,433592.5534,0.0,2.0,0.0,802.0,2409.0,0.0,0.0,0.0,0.0,503.6410788,768.6346405,42.91363636,0.0,0.0,0.0,0.0,765.0,10374.0,0.0,487.0,0.0,15.0,14600.0,7570.0,1492.0,20.0,0.0,0.0,0.0,0.0,1.45632E15,3.420564741E7,1.45632E15,1.45632E15,"Normal"
6.0,24681.0,3.0,2.0,68.0,0.0,68.0,0.0,22.66666667,39.2598183,0.0,0.0,0.0,0.0,2755.155788,202.5849844,6170.25,12145.96974,24389.0,16.0,24546.0,12273.0,17134.61152,24389.0,157.0,24540.0,24540.0,0.0,24540.0,24540.0,0.0,0.0,0.0,0.0,72.0,52.0,121.5509906,81.03399376,0.0,68.0,11.33333333,27.76088375,770.6666667,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,13.6,22.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,14600.0,913.0,1.0,20.0,0.0,0.0,0.0,0.0,1.45632E15,14074.16674,1.46E15,1.45632E15,"Normal"
6.0,1.403497E7,6.0,4.0,299.0,0.0,138.0,0.0,49.83333333,58.59152385,0.0,0.0,0.0,0.0,21.30392869,0.712505976,1559441.111,4676381.447,1.4029791E7,14.0,1.403497E7,2806994.0,6273788.767,1.4029888E7,74.0,4917.0,1639.0,2730.151827,4791.0,14.0,0.0,0.0,0.0,0.0,132.0,92.0,0.427503586,0.285002391,0.0,138.0,27.18181818,48.92610383,2393.763636,1.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,29.9,49.83333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,14600.0,980.0,3.0,20.0,0.0,0.0,0.0,0.0,1.27428E15,5.14888E14,1.45632E15,1.4029694E7,"Normal"
6.0,63745.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3750098,63745.0,0.0,63745.0,63745.0,63745.0,63745.0,0.0,63745.0,63745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,31.3750098,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1345.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
6.0,9.4685469E7,22.0,21.0,2760.0,1019.0,1410.0,0.0,125.4545455,300.00329,521.0,0.0,48.52380952,125.9049717,39.9110871,0.454135154,2254415.929,9389798.099,5.8170117E7,5.0,9.4685469E7,4508831.857,1.304134245E7,5.8170117E7,60.0,9.468513E7,4734256.5,1.333800058E7,5.8170342E7,13.0,0.0,0.0,0.0,0.0,452.0,432.0,0.232348218,0.221786935,0.0,1410.0,85.88636364,230.1778095,52981.824,0.0,2.0,0.0,20.0,42.0,0.0,0.0,0.0,0.0,87.88372093,125.4545455,48.52380952,0.0,0.0,0.0,0.0,6.0,8349.0,0.0,64.0,0.0,23.0,14600.0,1339.0,15.0,20.0,0.0,0.0,0.0,0.0,1.45632E15,2.716011954E7,1.45632E15,1.45632E15,"Normal"
6.0,2335.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1713.062099,778.3333333,1172.116177,2128.0,16.0,2335.0,1167.5,1358.352127,2128.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,32.0,1284.796574,428.2655246,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14600.0,14600.0,0.0,20.0,0.0,0.0,0.0,0.0,1.45632E15,0.0,1.45632E15,1.45632E15,"Normal"
6.0,1.0003349E7,21.0,21.0,2419.0,870.0,1410.0,0.0,115.1904762,300.1335734,429.0,0.0,41.42857143,105.9474263,328.7898883,4.198593891,243984.122,1175556.457,7467672.0,4.0,2535677.0,126783.85,297103.5209,951430.0,16.0,1.0002765E7,500138.25,1665691.075,7467714.0,4.0,0.0,0.0,0.0,0.0,432.0,432.0,2.099296946,2.099296946,0.0,1410.0,76.48837209,223.0320682,49743.30343,1.0,2.0,0.0,19.0,41.0,0.0,0.0,0.0,1.0,78.30952381,115.1904762,41.42857143,0.0,0.0,0.0,0.0,19.0,1298.0,0.0,57.0,0.0,20.0,14600.0,1162.0,14.0,20.0,0.0,0.0,0.0,0.0,1.41991E15,2.30265E14,1.45632E15,7467630.0,"Normal"
6.0,210627.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.495458797,210627.0,0.0,210627.0,210627.0,210627.0,210627.0,0.0,210627.0,210627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,9.495458797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1278.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
6.0,1.1851632E7,6.0,4.0,137.0,0.0,58.0,0.0,22.83333333,28.42827231,0.0,0.0,0.0,0.0,11.55958943,0.843765652,1316848.0,3949234.95,1.1848141E7,4.0,1.1851632E7,2370326.4,5298336.66,1.1848279E7,30.0,2670.0,890.0,1529.403805,2656.0,4.0,0.0,0.0,0.0,0.0,132.0,92.0,0.506259391,0.337506261,0.0,58.0,12.45454545,23.37247799,546.2727273,1.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,13.7,22.83333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,14600.0,913.0,3.0,20.0,0.0,0.0,0.0,0.0,1.27428E15,5.14888E14,1.45632E15,1.1848137E7,"Normal"
6.0,2031544.0,3.0,3.0,68.0,0.0,68.0,0.0,22.66666667,39.2598183,0.0,0.0,0.0,0.0,33.47207838,2.953418681,406308.8,895914.9037,2008884.0,38.0,22118.0,11059.0,15115.11455,21747.0,371.0,2031211.0,1015605.5,1404707.926,2008884.0,22327.0,0.0,0.0,0.0,0.0,72.0,72.0,1.47670934,1.47670934,0.0,68.0,9.714285714,25.70158416,660.5714286,1.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,11.33333333,22.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,14600.0,913.0,1.0,20.0,0.0,0.0,0.0,0.0,1.45632E15,12481.03413,1.45632E15,1.45632E15,"Normal"
6.0,1.08601157E8,6.0,6.0,392.0,278.0,169.0,0.0,65.33333333,78.86105925,145.0,0.0,46.33333333,70.42916063,6.169363371,0.11049606,9872832.455,1.280504581E7,3.5678741E7,5.0,1.08600235E8,2.1720047E7,9396185.522,3.5679192E7,1.1920537E7,1.08600592E8,2.17201184E7,9395847.897,3.5678741E7,1.1920576E7,1.0,0.0,0.0,0.0,120.0,120.0,0.05524803,0.05524803,0.0,169.0,57.0,69.03622238,4766.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,1.0,61.75,65.33333333,46.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,23.0,1520.0,1643.0,2.0,20.0,0.0,0.0,0.0,0.0,1.45632E15,3.726561384E7,1.45632E15,1.45632E15,"Normal"
6.0,56616.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.32570298,56616.0,0.0,56616.0,56616.0,56616.0,56616.0,0.0,56616.0,56616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,35.32570298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1460.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
6.0,669203.0,3.0,3.0,68.0,0.0,68.0,0.0,22.66666667,39.2598183,0.0,0.0,0.0,0.0,101.6134118,8.965889274,133840.6,290225.1605,652884.0,106.0,16213.0,8106.5,10026.06705,15196.0,1017.0,668428.0,334214.0,450667.4359,652884.0,15544.0,0.0,0.0,0.0,0.0,72.0,72.0,4.482944637,4.482944637,0.0,68.0,9.714285714,25.70158416,660.5714286,1.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,11.33333333,22.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,14600.0,913.0,1.0,20.0,0.0,0.0,0.0,0.0,1.45632E15,8837.804271,1.45632E15,1.45632E15,"Normal"
6.0,76896.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.01373283,38448.0,53311.60866,76145.0,751.0,76896.0,38448.0,53311.60866,76145.0,751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,39.01373283,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,913.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
6.0,405863.0,3.0,3.0,68.0,0.0,68.0,0.0,22.66666667,39.2598183,0.0,0.0,0.0,0.0,167.5442206,14.78331358,81172.6,169791.3704,384489.0,35.0,20999.0,10499.5,14456.79814,20722.0,277.0,405621.0,202810.5,256932.1987,384489.0,21132.0,0.0,0.0,0.0,0.0,72.0,72.0,7.391656791,7.391656791,0.0,68.0,9.714285714,25.70158416,660.5714286,1.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,11.33333333,22.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,14600.0,913.0,1.0,20.0,0.0,0.0,0.0,0.0,1.45632E15,11909.24763,1.45632E15,1.45632E15,"Normal"
6.0,427715.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.014016343,213857.5,302157.3342,427515.0,200.0,427715.0,213857.5,302157.3342,427515.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,7.014016343,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,913.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
6.0,1.19952454E8,2282.0,1244.0,1799729.0,3813.0,1460.0,0.0,788.6630149,670.5404744,895.0,0.0,3.06511254,42.44894454,15035.47397,29.39498011,34029.06496,56985.91979,1286013.0,5.0,1.19952156E8,52587.53003,64605.34166,1315265.0,17.0,1.19952233E8,96502.19871,57843.55741,1286013.0,5.0,0.0,0.0,0.0,0.0,45640.0,24880.0,19.02420437,10.37077574,0.0,1460.0,511.7669407,657.7812015,432676.109,0.0,0.0,0.0,1207.0,3526.0,0.0,0.0,0.0,0.0,511.9120817,788.6630149,3.06511254,0.0,0.0,0.0,0.0,761.0,15338.0,0.0,510.0,0.0,1.0,2640.0,13114.0,2275.0,20.0,0.0,0.0,0.0,0.0,1.45632E15,3.511863074E7,1.45632E15,1.45632E15,"Normal"
17.0,9672081.0,3.0,0.0,60.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,6.203421994,0.3101711,4836040.5,2142719.516,6351172.0,3320909.0,9672081.0,4836040.5,2142719.516,6351172.0,3320909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.3101711,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66666667,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1.45632E15,0.0,1.45632E15,1.45632E15,"Normal"
6.0,3.9654704E7,2.0,2.0,99.0,4.0,99.0,0.0,49.5,70.00357134,4.0,0.0,2.0,2.828427125,2.597421986,0.100870757,1.321823467E7,2.289438989E7,3.9654399E7,37.0,3.9654704E7,3.9654704E7,0.0,3.9654704E7,3.9654704E7,3.9654399E7,3.9654399E7,0.0,3.9654399E7,3.9654399E7,1.0,0.0,0.0,0.0,40.0,40.0,0.050435378,0.050435378,0.0,99.0,40.4,53.51915545,2864.3,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,50.5,49.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,1095.0,1095.0,0.0,20.0,0.0,0.0,0.0,0.0,1.45632E15,2.803967877E7,1.45632E15,1.45632E15,"Normal"
6.0,36612.0,3.0,2.0,68.0,0.0,68.0,0.0,22.66666667,39.2598183,0.0,0.0,0.0,0.0,1857.314542,136.5672457,9153.0,17965.18142,36100.0,16.0,36265.0,18132.5,25409.88218,36100.0,165.0,36463.0,36463.0,0.0,36463.0,36463.0,0.0,0.0,0.0,0.0,72.0,52.0,81.94034743,54.62689828,0.0,68.0,11.33333333,27.76088375,770.6666667,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,13.6,22.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,14600.0,913.0,1.0,20.0,0.0,0.0,0.0,0.0,1.46E15,20777.42956,1.45632E15,1.45632E15,"Normal"
6.0,36011.0,3.0,2.0,68.0,0.0,68.0,0.0,22.66666667,39.2598183,0.0,0.0,0.0,0.0,1888.311905,138.8464636,9002.75,17607.32498,35413.0,20.0,35679.0,17839.5,24852.68204,35413.0,266.0,35765.0,35765.0,0.0,35765.0,35765.0,0.0,0.0,0.0,0.0,72.0,52.0,83.30787815,55.53858543,0.0,68.0,11.33333333,27.76088375,770.6666667,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,13.6,22.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,14600.0,913.0,1.0,20.0,0.0,0.0,0.0,0.0,1.45632E15,20411.37806,1.45632E15,1.45632E15,"Normal"
17.0,9665648.0,3.0,0.0,60.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,6.207550699,0.310377535,4832824.0,1987156.731,6237956.0,3427692.0,9665648.0,4832824.0,1987156.731,6237956.0,3427692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.310377535,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66666667,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1.45632E15,0.0,1.45632E15,1.45632E15,"Normal"
6.0,428239.0,3.0,3.0,68.0,0.0,68.0,0.0,22.66666667,39.2598183,0.0,0.0,0.0,0.0,158.7898346,14.01086776,85647.8,168479.4112,385287.0,46.0,42557.0,21278.5,29448.87612,42102.0,455.0,427830.0,213915.0,242356.6066,385287.0,42543.0,0.0,0.0,0.0,0.0,72.0,72.0,7.005433882,7.005433882,0.0,68.0,9.714285714,25.70158416,660.5714286,1.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,11.33333333,22.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,14600.0,913.0,1.0,20.0,0.0,0.0,0.0,0.0,1.45632E15,24288.41137,1.45632E15,1.45632E15,"Normal"
6.0,9.4105265E7,23.0,22.0,2724.0,851.0,1410.0,0.0,118.4347826,293.708858,262.0,0.0,38.68181818,81.02344538,37.98937286,0.47818791,2138756.023,1.129524172E7,7.3826381E7,7.0,9.4105265E7,4277512.045,1.586380197E7,7.3826381E7,39.0,9.4104788E7,4481180.381,1.622605262E7,7.382693E7,7.0,0.0,0.0,0.0,0.0,472.0,452.0,0.244407154,0.233780756,0.0,1410.0,77.7173913,216.7119607,46964.07391,0.0,2.0,0.0,21.0,44.0,0.0,0.0,0.0,0.0,79.44444444,118.4347826,38.68181818,0.0,0.0,0.0,0.0,8.0,2991.0,0.0,60.0,0.0,18.0,14600.0,1515.0,16.0,20.0,0.0,0.0,0.0,0.0,1.45632E15,3.257291902E7,1.45632E15,1.45632E15,"Normal"
6.0,1.00890274E8,7.0,5.0,555.0,242.0,319.0,0.0,79.28571429,120.321395,127.0,0.0,48.4,66.41008959,7.899671281,0.118941098,9171843.091,1.469381139E7,3.8903942E7,10.0,1.00889961E8,1.68149935E7,1.666135915E7,3.8903942E7,124.0,9.8742555E7,2.468563875E7,1.463287748E7,3.8904345E7,5141222.0,1.0,0.0,0.0,0.0,140.0,100.0,0.069382307,0.049558791,0.0,319.0,61.61538462,96.12625245,9240.25641,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,66.75,79.28571429,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,20.0,1278.0,1643.0,3.0,20.0,0.0,0.0,0.0,0.0,1.45632E15,3.444566089E7,1.45632E15,1.45632E15,"Normal"
